geometry_wkt,addr:street,highway
"LINESTRING (-97.4451886 27.7988862, -97.4457774 27.7992799, -97.4458405 27.7993633, -97.4458297 27.799459, -97.4446123 27.8026222)",,residential
"LINESTRING (-97.3842224 27.8340021, -97.3847717 27.8344272, -97.3853003 27.8348743)",,residential
"LINESTRING (-97.4098517 27.6966949, -97.4087187 27.6961401, -97.4062811 27.6950002)",,residential
"LINESTRING (-97.5914082 27.8358011, -97.5907697 27.8363383, -97.5892718 27.8350659, -97.5895006 27.8348956, -97.5895572 27.8347129, -97.5895758 27.8343386)",,residential
"LINESTRING (-97.3031878 27.6400785, -97.3037672 27.6390979, -97.3041955 27.638408, -97.3044854 27.6379605)",,residential
"LINESTRING (-97.3936248 27.6841098, -97.3939985 27.6834558, -97.3942303 27.6831517, -97.3944191 27.6828173, -97.3947317 27.6825398)",,residential
"LINESTRING (-97.3979898 27.6879321, -97.3984131 27.6872707)",,residential
"LINESTRING (-97.6362498 27.8634134, -97.6355889 27.8627912, -97.6354601 27.8626167, -97.6354516 27.8624042, -97.6355116 27.8618655)",,residential
"LINESTRING (-97.6362498 27.8634134, -97.6368678 27.8639598)",,residential
"LINESTRING (-97.4134939 27.7863543, -97.4146109 27.7863461, -97.415712 27.7863222, -97.4159051 27.7862817, -97.4161398 27.7861879, -97.418541 27.7861399, -97.4205106 27.786129, -97.4210667 27.7861192, -97.4239712 27.7860819)",,residential
"LINESTRING (-97.4105631 27.7860494, -97.4111453 27.7860517, -97.4114612 27.7860505, -97.4115598 27.7860351, -97.4117626 27.7859764, -97.4119292 27.7859509, -97.4125427 27.785938)",,residential
"LINESTRING (-97.4006976 27.7873681, -97.4007719 27.787358, -97.4014564 27.787265, -97.4017717 27.7872222, -97.4022574 27.7871562, -97.4034849 27.7869672, -97.4048925 27.7868001, -97.4063236 27.7865772, -97.4077184 27.7863921, -97.4091331 27.7861866, -97.4096657 27.7861088)",,residential
"LINESTRING (-97.6289921 27.8510256, -97.6288922 27.8515589, -97.6287399 27.8523726, -97.6285414 27.8535299, -97.628343 27.8545212)",,residential
"LINESTRING (-97.4007593 27.6884318, -97.3984131 27.6872707, -97.398234 27.6871644, -97.3981461 27.6870738, -97.3975793 27.6860599, -97.3973183 27.685834, -97.3960756 27.6852115, -97.3954952 27.6849264, -97.3944277 27.684383)",,residential
"LINESTRING (-97.2336846 27.5998801, -97.2337614 27.5998959, -97.2340251 27.5998891, -97.2340708 27.5998763, -97.2341015 27.5998316, -97.2340968 27.5997793, -97.2340555 27.5997372, -97.2339947 27.5997346, -97.233721 27.5998481, -97.2336846 27.5998801, -97.2334806 27.5999127, -97.2330571 27.5999498, -97.232293 27.5999477, -97.2316173 27.5999231, -97.2315081 27.5999637, -97.2314667 27.6000597, -97.2314232 27.6016838, -97.2314146 27.6021981, -97.2314121 27.6023269, -97.2313961 27.6028138, -97.2313807 27.6036711, -97.2313408 27.6042158, -97.2311939 27.605191, -97.2311529 27.6060933, -97.2311495 27.60645, -97.2311354 27.6071034, -97.2310786 27.6085872, -97.2309654 27.6091882, -97.2307707 27.609822, -97.2305235 27.6103482, -97.2302942 27.6107159, -97.2299602 27.6111427, -97.2296629 27.6114623, -97.229558 27.6115707, -97.2293176 27.6118715, -97.2290992 27.6122091, -97.2289295 27.6125465, -97.2288371 27.6129246, -97.2287978 27.613325, -97.2288277 27.613712, -97.22896 27.6141378, -97.2291517 27.6145184, -97.2294439 27.6148205, -97.2298039 27.6150663, -97.2307489 27.6154862, -97.2314839 27.6158066)",,residential
"LINESTRING (-97.4124803 27.7765818, -97.4125816 27.776745, -97.4130906 27.7776628, -97.4131672 27.7777921, -97.4132697 27.7779652, -97.4133066 27.7781082)",,tertiary
"LINESTRING (-97.3971655 27.6957862, -97.3970371 27.6954182)",,residential
"LINESTRING (-97.3534097 27.6856321, -97.3526958 27.685255, -97.352128 27.6849841, -97.3520265 27.6848833, -97.3520838 27.684756, -97.352926 27.6834141, -97.3530102 27.6833145)",,residential
"LINESTRING (-97.2918998 27.679623, -97.2927437 27.6800742)",,residential
"LINESTRING (-97.5421092 27.8135908, -97.5420985 27.8121486)",,residential
"LINESTRING (-97.3714634 27.731384, -97.3688638 27.7299858)",,residential
"LINESTRING (-97.3813021 27.830495, -97.3813343 27.8305132, -97.3814345 27.83057, -97.3818792 27.8308219, -97.3827896 27.8313167)",,residential
"LINESTRING (-97.6260925 27.8675851, -97.626873 27.867399, -97.6273662 27.867249, -97.6276397 27.8672373)",,residential
"LINESTRING (-97.3410469 27.717481, -97.3408269 27.7173576, -97.3406231 27.7173291, -97.3397649 27.7173718, -97.3392927 27.7173908, -97.3388743 27.717443, -97.3386197 27.7175043, -97.3382466 27.7176995, -97.3380857 27.7178134, -97.3379588 27.717983, -97.3377699 27.7182642, -97.337768 27.718609, -97.3377767 27.7186567, -97.3378815 27.7192291)",,residential
"LINESTRING (-97.42227 27.767106, -97.4249002 27.7683484)",,residential
"LINESTRING (-97.4339312 27.7196402, -97.4338304 27.7197925)",,residential
"LINESTRING (-97.3343495 27.7029938, -97.3342851 27.7028706, -97.3341886 27.702119, -97.3341316 27.7015983, -97.33407 27.7013434, -97.3339674 27.7011507, -97.3337621 27.7008734, -97.3329299 27.699744)",,residential
"LINESTRING (-97.3328642 27.6994864, -97.3331874 27.699366, -97.3333218 27.6993177, -97.3334398 27.6992753)",,residential
"LINESTRING (-97.3903012 27.6671935, -97.3900678 27.6675725, -97.3897754 27.6680411, -97.3896201 27.6684592, -97.3894498 27.668711, -97.3890182 27.6693883, -97.3888079 27.6697271, -97.3885593 27.6700503, -97.3879694 27.6707843, -97.3874776 27.6713202, -97.3872844 27.6716239)",,residential
"LINESTRING (-97.3481976 27.7248934, -97.3474714 27.7245389, -97.3467086 27.724158)",,residential
"LINESTRING (-97.396606 27.8021726, -97.3968132 27.8031673, -97.3969924 27.8041132, -97.3972162 27.805098, -97.3973501 27.8057883, -97.3973578 27.8060887, -97.3973716 27.8070667, -97.3972274 27.8081023)",,residential
"LINESTRING (-97.3413157 27.6832245, -97.3444136 27.6848013)",,residential
"LINESTRING (-97.444366 27.813535, -97.4444645 27.8134369, -97.4445349 27.8133667, -97.4445516 27.8133304, -97.4445668 27.8132997, -97.4445833 27.8132285, -97.4446113 27.8130972, -97.4446864 27.8127454, -97.4447331 27.8125266, -97.4448186 27.8121257, -97.4449229 27.8116367, -97.4453045 27.8098484, -97.44557 27.808604, -97.4456175 27.8083416, -97.4457087 27.8078377, -97.445883 27.8068744, -97.4460462 27.8059728, -97.4461035 27.8056566, -97.446191 27.805173, -97.4463304 27.8050467, -97.4466459 27.804734, -97.4468362 27.8043219, -97.446979 27.8035716)",,unclassified
"LINESTRING (-97.4516796 27.7922046, -97.4510573 27.7929449, -97.4505901 27.7935821, -97.4505678 27.7936125, -97.450309 27.7939021, -97.4502859 27.793928, -97.4499093 27.7943496, -97.4492656 27.7960301, -97.4490603 27.796566, -97.4488785 27.7970405, -97.4488393 27.7972043, -97.448816 27.797352, -97.4487997 27.7974173, -97.4487321 27.7976874, -97.4485782 27.7983026, -97.4481069 27.79956, -97.4476324 27.8008151, -97.447325 27.801628, -97.4472344 27.8020796, -97.4471824 27.8023384, -97.4471236 27.8026314, -97.4470675 27.802911)",,unclassified
"LINESTRING (-97.4343984 27.8215708, -97.4346611 27.8211248, -97.4350658 27.8203665, -97.4352886 27.820062, -97.435672 27.8197389, -97.4370317 27.8188201, -97.4374399 27.81843, -97.4378826 27.8175319, -97.437932 27.8174299, -97.4387321 27.8157774, -97.4389821 27.8152612, -97.4390681 27.8150837, -97.439586 27.814014, -97.439694 27.813791, -97.439758 27.813631, -97.4397847 27.8136017, -97.439918 27.813455, -97.44019 27.813263, -97.4403347 27.813201, -97.440526 27.813119, -97.440814 27.813055, -97.441006 27.813055, -97.4420431 27.8132032, -97.444366 27.813535)",,residential
"LINESTRING (-97.402332 27.7068857, -97.4028142 27.7060629, -97.402943 27.7057286, -97.4029859 27.7053638, -97.4032777 27.7052574, -97.4038528 27.7051891)",,residential
"LINESTRING (-97.38491 27.6479538, -97.3830157 27.6509698, -97.3823917 27.6519668, -97.382359 27.6520271, -97.382347 27.6520956, -97.382361 27.6521364, -97.3823936 27.6521763, -97.3827069 27.6524857, -97.3827548 27.6525092, -97.3828147 27.6525056)",,residential
"LINESTRING (-97.3338979 27.6515048, -97.3339209 27.6514741, -97.3340089 27.6513567, -97.3343251 27.650818, -97.3344941 27.6506199, -97.3349268 27.6501408)",,residential
"LINESTRING (-97.4120069 27.7689561, -97.4127366 27.7677343, -97.4134125 27.7666236)",,residential
"LINESTRING (-97.2325048 27.6288913, -97.2323448 27.6288205, -97.2322533 27.6287807, -97.2320055 27.628673, -97.2314643 27.6284372, -97.2304005 27.6279669, -97.2293499 27.6275198, -97.2282947 27.6270565, -97.2273721 27.626663, -97.2272373 27.6266055)",,residential
"LINESTRING (-97.3584992 27.7187316, -97.3574137 27.7186872, -97.357006 27.7186635, -97.3566078 27.7185685, -97.3563846 27.7184806, -97.3562007 27.7183892, -97.3560493 27.7182977, -97.3558801 27.7181741, -97.3557159 27.7180192, -97.3555802 27.717866, -97.355475 27.7177136, -97.3553973 27.7175874, -97.3553471 27.7174742, -97.3552689 27.7172605, -97.3551725 27.7171056, -97.3549902 27.7169612, -97.3545853 27.7167561, -97.3544849 27.7166609, -97.3543848 27.7165419, -97.3536381 27.7161771)",,residential
"LINESTRING (-97.3604709 27.7188521, -97.3595007 27.7188193)",,residential
"LINESTRING (-97.2742984 27.6756444, -97.2738231 27.6764417)",,residential
"LINESTRING (-97.4316477 27.7089472, -97.4317327 27.7088102, -97.4325203 27.7075401, -97.4327081 27.7072372, -97.4331553 27.7065162, -97.4334426 27.7060529, -97.4334861 27.7059827, -97.4338229 27.7054396, -97.4341685 27.7048824, -97.4348107 27.7038467)",,tertiary
"LINESTRING (-97.452344 27.7593867, -97.4523253 27.758708, -97.4523172 27.7584136)",,residential
"LINESTRING (-97.4334495 27.7969821, -97.4334504 27.797169, -97.4332798 27.7975275, -97.4330711 27.7978827)",,residential
"LINESTRING (-97.5660767 27.8286492, -97.5669776 27.8286492, -97.5681064 27.8287268, -97.568123 27.8287279, -97.5683916 27.8287416, -97.5684339 27.8287437, -97.5687094 27.8286649, -97.5689294 27.828602, -97.5705498 27.8286145, -97.5723609 27.8285863)",,residential
"LINESTRING (-97.5731763 27.84537, -97.5735503 27.845529, -97.574408 27.8458902, -97.5752383 27.8462793, -97.5760095 27.8466557, -97.5768305 27.8470557)",,residential
"LINESTRING (-97.2933245 27.6406604, -97.292551 27.6419411, -97.2924972 27.6421591)",,residential
"LINESTRING (-97.5471915 27.827822, -97.5471481 27.8287831, -97.5471542 27.8294361)",,residential
"LINESTRING (-97.2907009 27.6466086, -97.2901545 27.6474765, -97.2900168 27.6476349, -97.2899261 27.6476943, -97.2897848 27.6477348, -97.2892205 27.6477418, -97.2888429 27.647744, -97.2884337 27.647751, -97.288136 27.6477674)",,residential
"LINESTRING (-97.3886722 27.7418779, -97.3884311 27.741495)",,residential
"LINESTRING (-97.4359845 27.7886334, -97.4367987 27.789063, -97.4375819 27.7894616, -97.4383865 27.7898792, -97.439159 27.7903063, -97.4399959 27.790724)",,residential
"LINESTRING (-97.2765349 27.6653261, -97.2781796 27.6627465)",,residential
"LINESTRING (-97.3836031 27.6954476, -97.3839068 27.6949034, -97.383952 27.6947439, -97.3838358 27.6946469, -97.383707 27.6945721, -97.3835787 27.6944684, -97.3832611 27.6940884, -97.3830294 27.6938604, -97.3824905 27.6936424, -97.3822389 27.6934673)",,residential
"LINESTRING (-97.3888835 27.6938226, -97.3893276 27.6934192, -97.3893873 27.6933128, -97.3893703 27.6931452, -97.3891478 27.6929522, -97.3861552 27.6908178, -97.3859437 27.6906486, -97.3857959 27.6901214)",,residential
"LINESTRING (-97.5946704 27.8369506, -97.5943643 27.8372568)",,residential
"LINESTRING (-97.4107364 27.7064353, -97.4108799 27.7062019)",,residential
"LINESTRING (-97.619953 27.8486541, -97.6198725 27.8488628, -97.6197492 27.8490288, -97.6195882 27.8491711, -97.6193844 27.8493039, -97.6189606 27.8495221)",,residential
"LINESTRING (-97.6213048 27.8420088, -97.6202695 27.843261, -97.6193284 27.8444135, -97.6191269 27.8446603, -97.6190089 27.8449164, -97.6189606 27.8451441, -97.6189338 27.8454429, -97.6189391 27.8459742, -97.618923 27.8463442, -97.6189713 27.8467378, -97.6192932 27.8481703, -97.6193468 27.848341, -97.619438 27.8484359, -97.6195668 27.8485023, -97.619953 27.8486541)",,residential
"LINESTRING (-97.3892034 27.7068731, -97.3885186 27.7065407, -97.3884057 27.7064859, -97.3882208 27.7063962, -97.385569 27.705109, -97.3829611 27.7037862, -97.3820505 27.7033243, -97.3810292 27.7028267, -97.3784628 27.7015765, -97.3763079 27.700507, -97.3758913 27.7003003, -97.3756842 27.7001975, -97.3755361 27.700124, -97.3748665 27.6997907, -97.3744374 27.6995551, -97.373931 27.6994107, -97.3735361 27.6992359, -97.3718024 27.6983468, -97.3698883 27.6974044)",,residential
"LINESTRING (-97.2362801 27.6054449, -97.2360565 27.6053575, -97.2357766 27.6053268, -97.2346816 27.6053405, -97.234421 27.6053777, -97.2337774 27.6055879, -97.233146 27.6057169, -97.2325979 27.6057554, -97.2319861 27.605752)",,residential
"LINESTRING (-97.6537757 27.8619578, -97.6535772 27.8624083)",,residential
"LINESTRING (-97.2924938 27.6438686, -97.2929755 27.6430751, -97.2941119 27.6412752, -97.2941937 27.6410883)",,residential
"LINESTRING (-97.3242152 27.682336, -97.3238479 27.6821703, -97.3234168 27.6819451, -97.3232379 27.6818608, -97.323245 27.6817813, -97.3231898 27.6817185, -97.3230202 27.6816357)",,residential
"LINESTRING (-97.322915 27.6818068, -97.3230769 27.6818852, -97.3231661 27.6818955, -97.3232379 27.6818608)",,residential
"LINESTRING (-97.3243546 27.6824718, -97.3243827 27.6824558, -97.3244041 27.6824331, -97.3244173 27.6824038, -97.324419 27.6823723, -97.3244093 27.6823421, -97.3243892 27.6823161, -97.3243606 27.6822973, -97.3243289 27.6822879, -97.3242955 27.6822875, -97.3242635 27.682296, -97.3242359 27.6823127, -97.3242152 27.682336, -97.3242034 27.6823644, -97.3242021 27.6823948, -97.3242114 27.6824239, -97.3242305 27.6824491, -97.3242575 27.6824678, -97.3242889 27.6824781, -97.3243223 27.6824794, -97.3243546 27.6824718)",,residential
"LINESTRING (-97.4051507 27.7327571, -97.4043514 27.7323725, -97.4039705 27.7322064, -97.4035735 27.7319784, -97.4027903 27.7315986, -97.4019588 27.7312425, -97.4001886 27.7303878)",,residential
"LINESTRING (-97.3877094 27.7232632, -97.3870571 27.7229744, -97.3862674 27.7226325, -97.3846747 27.7219307, -97.3843099 27.721755, -97.3840273 27.7215764, -97.3838754 27.7214843, -97.3833635 27.7212364, -97.3826792 27.7209049, -97.3822168 27.7206809, -97.3819615 27.7205572, -97.3814928 27.7203161, -97.3809573 27.7200405)",,residential
"LINESTRING (-97.3999633 27.7306964, -97.3973776 27.7294286, -97.3964013 27.7289728, -97.3962725 27.7286879, -97.3960901 27.7284125, -97.3959131 27.7282843, -97.3948241 27.7277334, -97.3928125 27.7267458, -97.39204 27.7263896, -97.3912503 27.7259942, -97.3904864 27.7256295, -97.3897054 27.7252421, -97.38895 27.7248698, -97.3883547 27.7246042)",,residential
"LINESTRING (-97.3887441 27.723411, -97.3880574 27.7229172)",,residential
"LINESTRING (-97.3991398 27.6791158, -97.3984789 27.6787281, -97.3978437 27.6784165, -97.3971788 27.6780872, -97.396446 27.6777314)",,residential
"LINESTRING (-97.5314333 27.8404099, -97.5314332 27.8390513, -97.5314331 27.8376907, -97.531433 27.8360249, -97.5314302 27.8355736, -97.5316379 27.834661, -97.5318805 27.8335949, -97.5319074 27.8334769, -97.5320876 27.8326852, -97.5322952 27.8317728, -97.5324409 27.8311325, -97.5327916 27.8295917)",,residential
"LINESTRING (-97.411591 27.677212, -97.4112621 27.6770438, -97.4109587 27.6768887, -97.4105873 27.6767042, -97.4102549 27.676539)",,residential
"LINESTRING (-97.446781 27.7605643, -97.4467435 27.7570911, -97.4466852 27.7533413, -97.4466743 27.7496414, -97.4467057 27.7493276, -97.4468462 27.749062, -97.4469434 27.7488004, -97.4469687 27.7485481, -97.4469062 27.7474894)",,residential
"LINESTRING (-97.6247434 27.8514288, -97.6254784 27.8519078)",,residential
"LINESTRING (-97.2926446 27.6818726, -97.2932795 27.6808547, -97.2946344 27.6787174, -97.2961848 27.6761729, -97.296476 27.6756296, -97.2966165 27.6753675)",,tertiary
"LINESTRING (-97.4134988 27.7232564, -97.4135923 27.7229519, -97.4136488 27.7225401, -97.4136488 27.7222979, -97.4135519 27.7219991, -97.4132584 27.7217012, -97.4129463 27.7215793, -97.4120985 27.7213532, -97.411723 27.72119, -97.4090465 27.7199113)",,residential
"LINESTRING (-97.397467 27.7538116, -97.3975576 27.753662, -97.3979618 27.7529947, -97.3985474 27.7520281, -97.3991637 27.7510107, -97.4013736 27.7474258)",,secondary
"LINESTRING (-97.3535312 27.6741823, -97.3544687 27.6746551, -97.3547667 27.6748018, -97.3552063 27.6750206, -97.3554422 27.6752024, -97.3557184 27.6754764, -97.3560593 27.6757275, -97.3563895 27.6758718)",,residential
"LINESTRING (-97.391792 27.6811479, -97.3923495 27.6802588, -97.3925688 27.6803547, -97.3926549 27.6803655, -97.392727 27.6803217, -97.3928484 27.6801039, -97.3931781 27.6799193, -97.3940343 27.6794595, -97.3949218 27.6789795, -97.3953546 27.6786901, -97.3956296 27.6782958, -97.3960588 27.6775978, -97.3964274 27.6770033, -97.3964378 27.6769092)",,residential
"LINESTRING (-97.3515583 27.6944591, -97.351895 27.6939318, -97.35227 27.6933359, -97.3523043 27.693277, -97.3531039 27.6920007, -97.3532698 27.6917081, -97.3533615 27.691354, -97.3533972 27.6911703, -97.3536261 27.6908266, -97.35312 27.6905964)",,residential
"LINESTRING (-97.4776865 27.7897831, -97.4773752 27.7897949, -97.4754717 27.7898023, -97.4749407 27.7897968, -97.4747349 27.7898007, -97.4735687 27.7898058, -97.4729321 27.7898059, -97.4728566 27.7898276, -97.472814 27.7898652, -97.4727869 27.7899183)",,residential
"LINESTRING (-97.5441854 27.8274753, -97.543707 27.8274935)",,residential
"LINESTRING (-97.2986029 27.6274227, -97.3006916 27.628418)",,residential
"LINESTRING (-97.2611531 27.6954927, -97.2612887 27.6951127, -97.2614525 27.6946535, -97.261637 27.6941362, -97.2616957 27.6939718, -97.2617465 27.6938604, -97.2617626 27.6938252, -97.2618787 27.69367, -97.2620903 27.6934827, -97.2623364 27.6930292, -97.2628046 27.6921042)",,unclassified
"LINESTRING (-97.3969442 27.7044198, -97.3973376 27.7037547, -97.39805 27.7023185, -97.398419 27.7020905)",,residential
"LINESTRING (-97.357749 27.7012386, -97.3579657 27.7008512, -97.358269 27.700309, -97.3595217 27.6984178)",,residential
"LINESTRING (-97.4079061 27.7906506, -97.4080677 27.7915808)",,residential
"LINESTRING (-97.4146503 27.7073852, -97.4139722 27.7080007, -97.4128821 27.7075067, -97.4126933 27.7073548, -97.4126065 27.7070846)",,residential
"LINESTRING (-97.4126065 27.7070846, -97.4126358 27.7066382, -97.41267 27.7061267, -97.4127433 27.7059197, -97.4128434 27.7057321, -97.4130282 27.7054678)",,residential
"LINESTRING (-97.421244 27.7688636, -97.4238413 27.7701058)",,residential
"LINESTRING (-97.4034439 27.7440563, -97.4029134 27.7438134, -97.4025969 27.743709, -97.4020712 27.7435808, -97.401803 27.7434906, -97.3997456 27.7424857, -97.3961461 27.7407717)",,residential
"LINESTRING (-97.3492149 27.6660143, -97.3499244 27.6656285, -97.3501273 27.6654523, -97.3503383 27.6651318)",,residential
